n,T(n)
0,0.002319
1,0.085072
2,0.006353
3,0.00984
4,0.015207
5,0.022212
6,0.049701
7,0.110023
8,0.237561
9,0.492286
10,1.029085
11,2.178444
12,2.694393
13,10.886865
14,5.449544
15,4.94573
16,15.884713
17,25.519809
18,24.397647
19,48.990539
20,113.507409
21,185.422789
22,410.07759
23,717.482411
24,1250.964624
25,2586.513422
26,5233.563446
27,10719.934279
28,21569.325719
29,44646.020573
30,88756.307664
