n,T(n)
0,0.001118
1,0.020697
2,0.004031
3,0.006626
4,0.011502
5,0.024984
6,0.047983
7,0.106757
8,0.232506
9,0.536676
10,0.729018
11,0.63232
12,1.313711
13,2.041307
14,3.478218
15,3.003898
16,6.492561
17,13.739097
18,27.540122
19,48.311971
20,103.222903
21,158.133467
22,302.123009
23,620.870141
24,1236.644849
25,2583.279075
26,5171.630469
27,10588.167659
28,21242.968098
29,43837.017867
30,89136.29307
